Question,Label
Could you quickly reiterate the last point?,conversation_meta
Could you refresh my memory about the previous conversation point in one sentence?,conversation_meta
May I ask you to refresh my memory about what we discussed earlier?,conversation_meta
Can you please recap the last topic we covered?,conversation_meta
I'd like you to quickly summarize our earlier discussion.,conversation_meta
Please rehash the earlier subject.,conversation_meta
Could you quickly summarize briefly your previous answer?,conversation_meta
Would you mind walk me through our recent interaction?,conversation_meta
Please explain the earlier message again.,conversation_meta
Can you summarize the previous answer briefly?,conversation_meta
Could you restate the previous chat segment one more time?,conversation_meta
Could you provide a short recap of the last response one more time?,conversation_meta
Can you give me a summary of the previous response briefly?,conversation_meta
Can you please provide a short recap of the previous answer?,conversation_meta
Help me by clarify the last message you sent.,conversation_meta
Could you kindly fill me in on what we discussed earlier?,conversation_meta
Would you tell me about your previous explanation?,conversation_meta
I'd like you to clarify the earlier subject.,conversation_meta
Can you give me a quick rundown of your last reply briefly?,conversation_meta
Could you quickly fill me in on the earlier chat?,conversation_meta
Could you recap the last response one more time?,conversation_meta
May I ask you to summarize briefly the earlier chat?,conversation_meta
Can you explain the earlier subject once again?,conversation_meta
Can you repeat what we just talked about briefly?,conversation_meta
Can you give me a short recap of the previous chat segment once again?,conversation_meta
Could you kindly repeat the previous conversation point?,conversation_meta
Can you repeat what we've discussed so far for me?,conversation_meta
Help me by give me a summary of the last topic we covered.,conversation_meta
I'd like you to give me a quick rundown of what we just talked about.,conversation_meta
Will you clarify the last response?,conversation_meta
Can you explain the last message you sent for me?,conversation_meta
Can you please tell me again about the previous conversation point?,conversation_meta
Help me by give me a short recap of what we've discussed so far.,conversation_meta
I'd like you to outline our previous conversation.,conversation_meta
Could you brief me on what we just talked about?,conversation_meta
Could you outline the last topic we covered?,conversation_meta
Would you quickly recap your last message?,conversation_meta
Please restate what we've discussed so far again.,conversation_meta
Could you quickly clarify your last message?,conversation_meta
Can you provide a short recap of the earlier chat briefly?,conversation_meta
Could you kindly walk me through your last message?,conversation_meta
Can you please remind me about the last response?,conversation_meta
Will you summarize what we just talked about?,conversation_meta
Could you give me a short recap of the last thing you said one more time?,conversation_meta
Could you refresh my memory about our previous conversation in one sentence?,conversation_meta
Could you summarize our previous conversation in one sentence?,conversation_meta
Help me by give me a short recap of the previous answer.,conversation_meta
